,pointA_latitude,pointA_longitude,pointB_latitude,pointB_longitude,path_segment_ID,sub_segment_length
6267,-35.28592528997959,149.0915492169274,-35.28592536777493,149.091434848295,r3dp28mhsfu8v26nfr3dp28mhd4z2k3egt,10.38080300622763
6273,-35.285904689187674,149.09116140883245,-35.285894019431716,149.09107994967832,r3dp28kueye7xugk9r3dp28kucbwg21t5y,7.4883190721878785
6274,-35.285894019431716,149.09107994967832,-35.28588841214393,149.0910421875916,r3dp28kucbwg21t5yr3dp28kuc1dsepgzq,3.4837695505869783
6275,-35.28588841214393,149.0910421875916,-35.28587499681107,149.0909557794548,r3dp28kuc1dsepgzqr3dp28kszh4hv2g19,7.983538416882485
6334,-35.29166917322421,149.12690354789103,-35.294306898641416,149.12647693773752,r3dp1rqghsnc0t267r3dp1qyefb2dt0wmb,295.8462284455294
6514,-35.313490643033035,149.09815544741008,-35.31349456044369,149.0981595749779,r3dp0g3unb4xh0gtkr3dp0g3gyzmxwt5k0,0.5744615955042648
6515,-35.31349456044369,149.0981595749779,-35.31349910921587,149.09816304351023,r3dp0g3gyzmxwt5k0r3dp0g3gzn8k92gdk,0.5957192973966945
6516,-35.31349910921587,149.09816304351023,-35.31350356838877,149.09816579724185,r3dp0g3gzn8k92gdkr3dp0g3gzjf3gjdk0,0.5552341545329922
6517,-35.31350356838877,149.09816579724185,-35.31350811833414,149.09816767143838,r3dp0g3gzjf3gjdk0r3dp0g3gzhgwzc171,0.5337461286443447
6518,-35.31350811833414,149.09816767143838,-35.313512578397095,149.09816921567375,r3dp0g3gzhgwzc171r3dp0g3gzhhuhtsrm,0.5153499044277784
6519,-35.313512578397095,149.09816921567375,-35.31352613932169,149.09817318885243,r3dp0g3gzhhuhtsrmr3dp0g3gz1xg73n5u,1.550401867609983
6520,-35.31352613932169,149.09817318885243,-35.31353059938455,149.09817473308848,r3dp0g3gz1xg73n5ur3dp0g3gz2c08m9pz,0.5153499026776184
6521,-35.31353059938455,149.09817473308848,-35.31353456363756,149.09817644171432,r3dp0g3gz2c08m9pzr3dp0g3gz243111be,0.4672728963229287
6522,-35.31353456363756,149.09817644171432,-35.313825801817586,149.09817851933428,r3dp0g3gz243111ber3dp0g3fp3ezdxk4n,32.38475673927487
6523,-35.313825801817586,149.09817851933428,-35.31389506300581,149.09817859504378,r3dp0g3fp3ezdxk4nr3dp0g3cxkgfs6np0,7.701495806941806
6535,-35.23649048084512,149.12519323862756,-35.23519433730337,149.1251829948655,r3dp93mssf56yuqhsr3dp93tsheeydtbt2,144.1275888769214
6557,-35.23475619556718,149.12508043391367,-35.23408139563586,149.12505750735298,r3dp93twdjrk73djkr3dp93vd9enm8k2xf,75.06321596672508
6558,-35.23408139563586,149.12505750735298,-35.23368372133549,149.12504837537733,r3dp93vd9enm8k2xfr3dp93vscmr3y7ebe,44.227142415026066
6559,-35.23368372133549,149.12504837537733,-35.233647672634454,149.12504640194712,r3dp93vscmr3y7eber3dp93vt1kjbzkc09,4.012437919117971
6560,-35.233647672634454,149.12504640194712,-35.23356430886047,149.12504304327234,r3dp93vt1kjbzkc09r3dp93vt97e6pjue8,9.274646777850819
6571,-35.233256206238686,149.1250014141752,-35.233235977333585,149.12499671705058,r3dp93vx2mh2jff9hr3dp93vx82bbvb0pk,2.2894507743782695
6572,-35.233235977333585,149.12499671705058,-35.23320047620971,149.12498760444794,r3dp93vx82bbvb0pkr3dp93vx8p6hs2fnp,4.033375930333873
6573,-35.23320047620971,149.12498760444794,-35.23317961752142,149.124981753056,r3dp93vx8p6hs2fnpr3dp93vrzgmbbww7k,2.379489097894213
6585,-35.232825471778625,149.12483361898722,-35.23280295182281,149.12482139428005,r3dp96j3umr3d0ddtr3dp96j6h1qpy7k7r,2.7392233609714083
6586,-35.23280295182281,149.12482139428005,-35.232783224787305,149.12481021706225,r3dp96j6h1qpy7k7rr3dp96j65vjve8ypu,2.417070979503637
6587,-35.232783224787305,149.12481021706225,-35.232741024478294,149.12478511262591,r3dp96j65vjve8ypur3dp96j67m51k8t8k,5.217103335623957
6600,-35.232428600004056,149.12454971249912,-35.23232001441236,149.12443729790647,r3dp96jhjz78gy3vqr3dp96jhg5xb9qpc3,15.812442698811614
6601,-35.23232001441236,149.12443729790647,-35.232242365257335,149.12434793964806,r3dp96jhg5xb9qpc3r3dp96jj31vpvk634,11.849891995704056
6604,-35.23209662618507,149.1241628661165,-35.23208033576598,149.1241391717298,r3dp96hyhv5jm213rr3dp96hyk21qrvttu,2.81294318988182
6605,-35.23208033576598,149.1241391717298,-35.232062336534725,149.12411168531875,r3dp96hyk21qrvttur3dp96hy7et1b1d2k,3.1997150225367244
6606,-35.232062336534725,149.12411168531875,-35.23204717336208,149.1240872785491,r3dp96hy7et1b1d2kr3dp96hy7n6u1xywg,2.785129118425314
6607,-35.23204717336208,149.1240872785491,-35.232031379456,149.12406270613528,r3dp96hy7n6u1xywgr3dp96hyd926rqu67,2.839946527619353
6608,-35.232031379456,149.12406270613528,-35.23200159462453,149.12401306957057,r3dp96hyd926rqu67r3dp96hy9qgkph2k5,5.5940819350903235
6620,-35.231836303531004,149.12367869167693,-35.231826727275696,149.12365517163374,r3dp96hx9tdnhkq5yr3dp96hx9p2x70r7r,2.3869278477741154
6621,-35.231826727275696,149.12365517163374,-35.23181886004587,149.12363522392081,r3dp96hx9p2x70r7rr3dp96hxb8cwpq07t,2.0119236090827957
6622,-35.23181886004587,149.12363522392081,-35.231811578737926,149.1236151671882,r3dp96hxb8cwpq07tr3dp96hxb46c8sn0e,1.9935073748603398
6623,-35.231811578737926,149.1236151671882,-35.23180483823677,149.12359505629433,r3dp96hxb46c8sn0er3dp96hrzeecbfdqq,1.974401065602719
6625,-35.23179863880155,149.12357461662918,-35.23178067213693,149.1235124747062,r3dp96hrzhswc45dzr3dp96k2j8n1yreq9,5.98729135080345
6638,-35.23170894536851,149.12311484932852,-35.23170676612832,149.1230841449247,r3dp96k0kmmtyekw1r3dp96k07tyff52jy,2.79929319777233
6639,-35.23170676612832,149.1230841449247,-35.231705082575424,149.1230534412132,r3dp96k07tyff52jyr3dp96k06ypuvku3s,2.7949986846675774
6640,-35.231705082575424,149.1230534412132,-35.23170398504258,149.12302251863164,r3dp96k06ypuvku3sr3dp96k06q2g7w33y,2.811251980023424
6641,-35.23170398504258,149.12302251863164,-35.231702895701495,149.12298286347396,r3dp96k06q2g7w33yr3dp96k03qe3cq4zb,3.603790763256985
6642,-35.231702895701495,149.12298286347396,-35.23169961503007,149.1228772989422,r3dp96k03qe3cq4zbr3dp967bqzhtd2rp8,9.59503509451256
6648,-35.23170594317491,149.12276059862154,-35.231965090599985,149.12024332820477,r3dp967bkjvxcbs88r3dp964nct8tckx34,230.44420086492974
6649,-35.231965090599985,149.12024332820477,-35.2320627252265,149.11942253835906,r3dp964nct8tckx34r3dp961qq7kx2xm6n,75.33585572464293
6651,-35.232069019429915,149.11933944951255,-35.2320866453777,149.11913389931294,r3dp961qk6q9fjffxr3dp961npxj2c3r0j,18.771992763939483
