73707,-35.18220016871465,149.09860880367577,True,2.1326174139219645
56622,-35.18246721569879,149.098696007919,True,3.9898434783601897
8542,-35.18292398843334,149.09888326662644,True,3.87939249613606
57676,-35.18262543182813,149.09876086483396,True,3.952696352856172
59833,-35.18275858164926,149.09881546152434,True,3.920149469098318
72222,-35.18188866487383,149.09847128253864,True,3.0533458250192083
78928,-35.183099917458634,149.09895539675767,True,3.839015390104818
30284,-35.18159268367254,149.0983383045957,True,4.794956857223164
37358,-35.181002647853546,149.09806628079184,True,3.8764840847344217
74700,-35.18129733583144,149.09820336307484,True,4.231716550325346
5280,-35.17603333450764,149.13447909878153,True,2.754296029788598
36064,-35.17609541730624,149.13412062208934,True,2.479625008542243
32850,-35.17609252517906,149.1337497454282,True,3.1500144530733127
50428,-35.182706779219586,149.1419427567444,True,3.932054943742673
18544,-35.19240621760508,149.05044419039407,True,2.4783663028859104
46915,-35.19198868931475,149.05043040985402,True,1.1752211525008744
12047,-35.191569278047496,149.05028221213954,True,3.7446326891633737
39708,-35.19129580421419,149.05027680510665,True,0.4272041943040886
30216,-35.42092856292691,149.1140667170685,True,0.1321432898825543
60758,-35.42138401096888,149.10261853022806,True,3.3208487196601952
58637,-35.42154854300115,149.10302248389874,True,2.2099597079615743
24711,-35.45862102611793,149.09104660114878,True,1.186401938184072
57965,-35.458203839736946,149.09105703286454,True,0.8960663521267382
47255,-35.45770179495813,149.09103648767316,True,2.015461667403483
53112,-35.45728048411907,149.0910016182854,True,2.07879670702842
23197,-35.45668212657449,149.09088673704088,True,4.037678565301193
21266,-35.45646109793216,149.09059385915768,True,4.463707880334076
2546,-35.28682825665549,149.1303633278906,True,1.7510650612420229
2604,-35.286780519785744,149.13045169540365,True,4.348778734515485
52217,-35.28678643753564,149.13044164745403,True,3.643922790282327
58361,-35.2867231877804,149.1304501488134,True,2.5228803886649374
71536,-35.28615744249741,149.13056414712554,True,4.275979897314674
72921,-35.28689464908517,149.13039426976846,True,2.5617654804485914
29072,-35.2856804978018,149.13087426965956,True,3.0597999653383035
34083,-35.44212654024637,149.09365029734744,True,1.5726841559397282
4876,-35.44205982257852,149.094075325716,True,1.7688543181416283
19503,-35.44208540934342,149.09395795478173,True,0.0540338870351691
29718,-35.44210339603279,149.0937545655583,True,0.0035043242636243
38010,-35.442079980536555,149.09385960439926,True,1.5883458460461168
64247,-35.44211531510651,149.09434166540285,True,2.4263943296720702
53822,-35.44194781352412,149.09478646512102,True,1.7648973758915762
64500,-35.4216316466852,149.10351655037726,True,1.6809241118685607
62133,-35.421517777401455,149.10412705031246,True,1.622320476710253
56101,-35.42132866631621,149.1046687503707,True,2.31814614483244
43846,-35.421084320126134,149.10507961108323,True,1.425664577578447
71124,-35.42096874732768,149.10554049320208,True,1.927199791171852
33264,-35.40606752520348,149.1057099615677,True,1.246833150487998
61173,-35.40548221349172,149.10507477772524,True,2.648538746420401
67543,-35.405201881680654,149.10474418783195,True,3.1484699768365787
76273,-35.411428088854464,149.12793545611643,True,1.988923595696463
6745,-35.41187796953583,149.12848705317114,True,1.6953989784286407
27713,-35.422774193773726,149.13481805691205,True,0.031667326714135
27962,-35.2849410070901,149.12533178635255,True,2.720150408670092
56700,-35.29159009254281,149.12738806779817,True,1.034281650365371
25923,-35.4268765545631,149.11505900221954,True,0.1401152529601343
8659,-35.426751362394846,149.1153370271197,True,4.186590585329458
25273,-35.19930191846564,149.03840477858478,True,0.3271720377726806
38590,-35.203834214384095,149.02405834453458,True,1.6644567134261825
72354,-35.20412615071796,149.02458797341384,True,1.8059453426993104
70015,-35.20440640875563,149.02512688620675,True,1.8015884703069216
43851,-35.20467337678615,149.02567700224014,True,1.1917550488871165
68839,-35.20497322324374,149.02621162348234,True,0.5858014778799958
8436,-35.20520231911873,149.02664821632993,True,0.1407688409178741
21835,-35.20387093471187,149.033721122447,True,1.0833137395779722
3356,-35.384101993467645,149.09279811567495,True,4.580146022966663
28079,-35.391539238080135,149.08083705058954,True,2.3138783033649246
17432,-35.391417640122604,149.08071932223407,True,1.2236006031460918
29700,-35.41465155263936,149.0752070949622,True,0.923090723304017
34830,-35.40758158798594,149.09393319942228,True,3.93487584033431
31659,-35.407293520583025,149.0939781630615,True,4.616587745841817
53254,-35.406911428233535,149.09379967382355,True,2.570964188737095
13212,-35.40794520945438,149.0936271866248,True,2.787434346952608
30409,-35.285555700895365,149.0994705013847,True,2.3700277320960206
8931,-35.28540834249582,149.0989588969364,True,1.392840419424338
58515,-35.28531627862984,149.09817577667624,True,1.4758190572935426
34392,-35.20415052816222,149.03434062609648,True,3.023230581678074
2164,-35.21272579518086,149.08701494778873,True,2.109384076195852
73351,-35.22001528500673,149.09981862021317,True,3.0233782786896217
32533,-35.21975478264923,149.0993155617806,True,3.151757442262728
4370,-35.21948720454317,149.0987909012275,True,4.045854720999079
43304,-35.21917144863167,149.09822645516883,True,4.233285364291452
64378,-35.21886185419121,149.09795745835766,True,3.942648813052731
23242,-35.21870995823195,149.01517022931085,True,3.834825033952081
48142,-35.219426269021135,149.0150085059508,True,0.0095369292852321
52693,-35.22387272976469,149.0383534316778,True,1.0616262361692348
44909,-35.22404895792314,149.0386409520284,True,0.587689429616204
31535,-35.205509111398946,149.03282244061424,True,3.4282609230566226
73008,-35.20498503387714,149.03223525617523,True,3.5471812325797973
34841,-35.20566145262386,149.03282306766832,True,4.721053161968976
48084,-35.20585889869458,149.0326579389739,True,2.7795702391859
36520,-35.20636379582883,149.0317258836415,True,0.7180924684717856
24852,-35.206394722783074,149.0322946372976,True,3.616539849541845
35916,-35.20614228665508,149.03246843430463,True,3.4013842691042044
49178,-35.3478218274003,149.08070372445985,True,0.5281110211609662
4560,-35.348415515291784,149.08053746413165,True,1.3369606931773776
23961,-35.22469277322453,149.06186187149473,True,0.0408546316835329
37934,-35.22463136516537,149.0616547077451,True,0.0784690560324781
53131,-35.22473344079881,149.0621059018647,True,2.8218581543832983
68734,-35.22461928216306,149.06161237785258,True,0.0541837798246688
70204,-35.224704870517385,149.06190420401978,True,0.0179974679191202
2744,-35.212995833210925,149.08617403689613,True,1.7666068616326238
64017,-35.35132525111582,149.10025398938117,True,4.746024908872686
24314,-35.19992460205901,149.04299839545152,True,2.702662892189429
66385,-35.20352711474733,149.02354160263502,True,1.7702705282384628
30751,-35.347956257605595,149.07068201374145,True,1.9157065927870744
32829,-35.34802142607692,149.07016875507057,True,2.2326756401340058
50951,-35.34807683524714,149.06973266113206,True,1.3853963702706662
9705,-35.35538851325083,149.0929611112753,True,0.3956852049045098
42265,-35.35840935162365,149.10340525581114,True,3.962165391781277
19337,-35.36124620928903,149.09229531528212,True,2.552453017491328
8660,-35.37485028042843,149.09249465936406,True,4.22342305855492
35086,-35.3753731363475,149.09252323212573,True,2.218336943438111
69593,-35.375909739756686,149.09254593392006,True,0.4334616464035524
21302,-35.376464232242775,149.09253320135585,True,0.2580823810689522
4205,-35.37700881577569,149.09253674099406,True,1.0005346463507183
3085,-35.377616876288975,149.09261252095047,True,0.8585136309646589
67295,-35.37140255389866,149.0990935809036,True,1.505377208631628
71252,-35.37168088396293,149.09938548865915,True,2.224418072345688
54589,-35.201224531935914,149.0354271317242,True,0.6688002621662825
4168,-35.20224326653725,149.03479900293297,True,0.6508427308701179
36439,-35.20254231706029,149.03454535981612,True,2.9744013630537536
40381,-35.20289347252356,149.03440804656873,True,1.592628435075712
57436,-35.203736501313955,149.03668354944668,True,2.9701270964287567
45880,-35.31547977004008,149.0780897665056,True,1.5152092927508451
2206,-35.3150675930495,149.07787608266665,True,4.343888628746079
48274,-35.20236553122758,149.03876254719052,True,2.260673005982316
66999,-35.20173268320239,149.03956994738792,True,2.292789776742143
50992,-35.33260282810841,149.05367301780026,True,3.827966745817261
64953,-35.33264198798313,149.0540114080386,True,4.332883788395313
50814,-35.34566192076412,149.0578119110695,True,3.984416006631694
75430,-35.34519798860841,149.05798209274877,True,2.4986037307926967
60415,-35.348109096417645,149.06918774151563,True,0.874605540812032
18105,-35.35816966251268,149.05792574751777,True,2.4884103273585496
27945,-35.20287119963658,149.02254852701924,True,1.831114542149645
29136,-35.20179604974327,149.02115382942304,True,1.0023977952955512
61690,-35.20216455762018,149.02160708221402,True,1.850005610319864
39007,-35.20252462506084,149.02207028742035,True,1.6665704503093617
78652,-35.40790435097699,149.1035757252559,True,1.240871359849109
36131,-35.40812742320309,149.10296269384654,True,2.334008818575972
31281,-35.19560132926684,149.0410208407992,True,1.93443227479287
61727,-35.20321534423981,149.0342268767773,True,2.22958827047054
41679,-35.203516700035294,149.0339800806612,True,1.5001725631434792
