73707,-35.18220016871465,149.09860880367577,True,4.467465216290392,-35.182137553580205,149.09864033137734,-35.18222423670666,149.09866682814678,9.934982759712634,r3dpbg634nhntzk9jr3dpbg62dwpcwhs61
73707,-35.18220016871465,149.09860880367577,True,4.669898997649723,-35.18222423670666,149.09866682814678,-35.182336200612355,149.09869329787173,12.68010307034031,r3dpbg62dwpcwhs61r3dpbg62535tv8p4p
56622,-35.18246721569879,149.098696007919,True,3.9903145324956557,-35.182336200612355,149.09869329787173,-35.1824553616613,149.0987374498443,13.844363271250966,r3dpbg62535tv8p4pr3dpbg4rk6uwgjxrn
8542,-35.18292398843334,149.09888326662644,True,3.8813114197777328,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
56622,-35.18246721569879,149.098696007919,True,3.9898434783601897,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
57676,-35.18262543182813,149.09876086483396,True,3.952696352856172,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
59833,-35.18275858164926,149.09881546152434,True,3.920149469098318,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
72222,-35.18188866487383,149.09847128253864,True,3.0533458250192083,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
73707,-35.18220016871465,149.09860880367577,True,2.1326174139219645,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
78928,-35.183099917458634,149.09895539675767,True,3.839025423527298,-35.1824553616613,149.0987374498443,-35.183089938665304,149.0989958536181,74.36709813329676,r3dpbg4rk6uwgjxrnr3dpbg4edktm8bzw5
8542,-35.18292398843334,149.09888326662644,True,3.8793924961360595,-35.183089938665304,149.0989958536181,-35.183278698834535,149.09907274251205,22.12180106656171,r3dpbg4edktm8bzw5r3dpbg4ds1qxe8upf
78928,-35.183099917458634,149.09895539675767,True,3.839015390104818,-35.183089938665304,149.0989958536181,-35.183278698834535,149.09907274251205,22.12180106656171,r3dpbg4edktm8bzw5r3dpbg4ds1qxe8upf
30284,-35.18159268367254,149.0983383045957,True,4.794956857223164,-35.18075137317842,149.09799162553446,-35.181750265544856,149.0984705198616,119.29473136887007,r3dpbg9c7087x5tw8r3dpbg65qnmsfp9ns
37358,-35.181002647853546,149.09806628079184,True,3.8764840847344217,-35.18075137317842,149.09799162553446,-35.181750265544856,149.0984705198616,119.29473136887007,r3dpbg9c7087x5tw8r3dpbg65qnmsfp9ns
74700,-35.18129733583144,149.09820336307484,True,4.231716550325346,-35.18075137317842,149.09799162553446,-35.181750265544856,149.0984705198616,119.29473136887007,r3dpbg9c7087x5tw8r3dpbg65qnmsfp9ns
5280,-35.17603333450764,149.13447909878153,True,3.1533607605371734,-35.17597291002465,149.13456966721267,-35.17601571971109,149.13443976626783,12.73009717788466,r3dpcskmp77h30rc0r3dpcskku76hvsmyw
5280,-35.17603333450764,149.13447909878153,True,2.754296029788598,-35.17601571971109,149.13443976626783,-35.176055354468886,149.1342421876532,18.490653509251256,r3dpcskku76hvsmywr3dpcskhxsnb7q8vd
36064,-35.17609541730624,149.13412062208934,True,3.5667543060253104,-35.176055354468886,149.1342421876532,-35.17606945814693,149.13402475652273,19.824256216200936,r3dpcskhxsnb7q8vdr3dpcskhd9ksr4mqg
32850,-35.17609252517906,149.1337497454282,True,4.953649136789442,-35.17606945814693,149.13402475652273,-35.176060463968845,149.1337875865474,21.579361618027733,r3dpcskhd9ksr4mqgr3dpcs7ut55cup66b
36064,-35.17609541730624,149.13412062208934,True,2.479625008542243,-35.17606945814693,149.13402475652273,-35.176060463968845,149.1337875865474,21.579361618027733,r3dpcskhd9ksr4mqgr3dpcs7ut55cup66b
32850,-35.17609252517906,149.1337497454282,True,3.1500144530733127,-35.176060463968845,149.1337875865474,-35.17607686662592,149.1336125846052,16.010004474010362,r3dpcs7ut55cup66br3dpcs7u9012hk78f
50428,-35.182706779219586,149.1419427567444,True,3.9320549437426733,-35.18304704156136,149.14200588293548,-35.18351932492994,149.1420333816581,52.57494491191815,r3dpcg1gusevkm2qer3dpcg1cjk8khkmpb
18544,-35.19240621760508,149.05044419039407,True,4.014874971644644,-35.19245164418342,149.050410682255,-35.1924319504877,149.05041319754815,2.201735185954781,r39zz9rjn798c8ux9r39zz9rjnr5qm8m07
18544,-35.19240621760508,149.05044419039407,True,2.4783663028859104,-35.1924319504877,149.05041319754815,-35.192329966536185,149.05042725440717,11.411812720913389,r39zz9rjnr5qm8m07r39zz9rjydjyt5dpp
46915,-35.19198868931475,149.05043040985402,True,1.7561249468210434,-35.19204719157942,149.05042760617818,-35.19200154488177,149.05041918422285,5.133054161813895,r39zz9rpqwyjmmyufr39zz9rpwrrvsx21p
46915,-35.19198868931475,149.05043040985402,True,1.2081693335777763,-35.19200154488177,149.05041918422285,-35.191983520437134,149.05041610101685,2.0237151722062348,r39zz9rpwrrvsx21pr39zz9rpy6v94zyj9
